true_label,predicted_label,confidence,action,expected_action,response_time_ms
benign,benign,0.8737569333112751,allow,allow,27.607963998889318
benign,benign,0.7850918865439671,allow,allow,23.876952000136953
benign,benign,0.7193806106698374,allow,allow,13.006630000745645
attack,attack,0.95,block,block,13.454171999910614
attack,attack,1.0,block,block,13.488095000866451
attack,attack,1.0,block,block,13.681229000212625
benign,benign,0.6396969696969697,allow,allow,23.454127000150038
benign,benign,0.7424405967576192,allow,allow,12.821722000808222
benign,benign,0.906641455963955,allow,allow,24.01353800087236
attack,attack,0.98,block,block,24.032855000768905
attack,attack,0.9933333333333333,block,block,23.794893000740558
attack,attack,1.0,block,block,12.917100999402464
benign,benign,0.9965528596469043,allow,allow,13.16817399856518
benign,benign,0.937422573141269,allow,allow,24.60482599963143
benign,benign,0.9042516416657622,allow,allow,24.2591270016419
attack,attack,1.0,block,block,23.808713998732856
attack,attack,1.0,block,block,25.58575599869073
attack,attack,1.0,block,block,13.11379100116028
benign,benign,0.9282242832718306,allow,allow,13.243035000414238
benign,benign,0.9885491492549159,allow,allow,23.89939400018193
benign,benign,0.9766872364655791,allow,allow,24.331356999027776
attack,attack,0.99,block,block,24.069074001090485
attack,attack,0.97,block,block,13.331365000340156
attack,attack,1.0,block,block,13.953525998658733
benign,benign,0.7483986918709268,allow,allow,24.53536999928474
benign,benign,0.8940651183452266,allow,allow,13.463028000842314
benign,benign,0.9273352814416244,allow,allow,12.878868999905535
attack,attack,0.87,block,block,23.583379999763565
attack,attack,0.92,block,block,24.212022000938305
attack,attack,0.94,block,block,13.326035001227865
benign,benign,0.9827527095840404,allow,allow,13.127076001183013
benign,benign,0.9342764648966464,allow,allow,23.791316998540424
benign,benign,0.5969093114952987,allow,allow,25.635939999119728
attack,attack,1.0,block,block,13.539732999561238
attack,attack,0.95,block,block,14.887276000081329
attack,attack,1.0,block,block,24.021393999646534
benign,benign,0.6915377368151562,allow,allow,13.237036999271368
benign,benign,0.9627858013155095,allow,allow,24.004071001400007
benign,benign,0.9473539211008186,allow,allow,26.76536000035412
attack,attack,1.0,block,block,50.54362599912565
attack,attack,0.99,block,block,26.268569999956526
attack,attack,1.0,block,block,24.14841300014814
benign,benign,0.9863466999695726,allow,allow,36.22173300027498
benign,benign,0.8949172945790884,allow,allow,24.19990999987931
benign,benign,0.988744782192934,allow,allow,13.635893001264776
attack,attack,1.0,block,block,13.64725499843189
attack,attack,1.0,block,block,23.603436999110272
attack,attack,1.0,block,block,25.129551999270916
benign,benign,0.9865824189943336,allow,allow,24.25279499948374
benign,suspicious,0.650545249808066,redirect,allow,23.876642000686843
benign,benign,0.9815791933761169,allow,allow,14.495760000500013
attack,attack,1.0,block,block,13.848267000867054
attack,attack,0.99,block,block,13.708976999623701
attack,attack,1.0,block,block,23.373706000711536
benign,benign,0.645968253968254,allow,allow,13.853010999810067
benign,benign,0.887782113868087,allow,allow,13.734840000324766
benign,benign,0.5781603759120604,allow,allow,23.585394001202076
attack,attack,0.97,block,block,24.313984000400524
attack,attack,0.95,block,block,24.174602000130108
attack,attack,0.88,block,block,14.149519000056898
