true_label,predicted_label,confidence,action,expected_action,response_time_ms
benign,benign,0.712576804213557,allow,allow,14.524412999890046
suspicious,suspicious,0.96,rate-limit,rate-limit,14.267094999013352
suspicious,suspicious,0.86,rate-limit,rate-limit,13.34385799964366
attack,attack,0.99,block,block,13.954709000245202
attack,attack,1.0,block,block,12.818544000765542
attack,attack,1.0,block,block,12.387715998556814
suspicious,suspicious,0.98,rate-limit,redirect,13.33622400125023
suspicious,suspicious,1.0,rate-limit,redirect,13.105690000884351
suspicious,suspicious,1.0,rate-limit,redirect,13.566331999754766
suspicious,suspicious,1.0,rate-limit,redirect,24.132546001055744
benign,benign,0.8747432084422097,allow,allow,23.684588999458356
benign,benign,0.5160152718101345,allow,allow,23.452933999578818
benign,benign,0.952825875115954,allow,allow,13.735123999140342
suspicious,suspicious,0.9674358974358974,rate-limit,rate-limit,13.423476999378181
suspicious,suspicious,0.97,rate-limit,rate-limit,24.721403999137692
attack,attack,0.94,block,block,23.34143400003086
attack,attack,1.0,block,block,24.737798999922234
attack,attack,1.0,block,block,13.447809000354027
suspicious,suspicious,1.0,rate-limit,redirect,23.290918999919086
suspicious,suspicious,1.0,rate-limit,redirect,13.212276000558631
suspicious,suspicious,0.99,rate-limit,redirect,24.434589000520646
suspicious,suspicious,1.0,rate-limit,redirect,13.090467000438366
benign,benign,0.9884833298648753,allow,allow,23.645045001103426
benign,benign,0.8970730946851165,allow,allow,24.250813999969978
benign,benign,0.9101899709685695,allow,allow,24.198275001253933
suspicious,suspicious,0.7452152454100678,redirect,rate-limit,23.904806999780703
suspicious,suspicious,0.7078947368421052,redirect,rate-limit,24.41853600066679
attack,attack,1.0,block,block,23.747364999508136
attack,attack,0.99,block,block,14.220876999388565
attack,attack,1.0,block,block,14.100055001108558
suspicious,suspicious,1.0,rate-limit,redirect,15.913766001176555
suspicious,suspicious,1.0,rate-limit,redirect,24.163365000276826
suspicious,suspicious,1.0,rate-limit,redirect,12.73620000029041
suspicious,suspicious,1.0,rate-limit,redirect,13.193991000662209
benign,benign,0.8577723935577737,allow,allow,13.360755001485813
benign,benign,0.9741701006364376,allow,allow,23.54491599908215
benign,benign,0.9532030494901423,allow,allow,12.9916410005535
suspicious,suspicious,0.9,rate-limit,rate-limit,13.218867999967188
suspicious,suspicious,0.99,rate-limit,rate-limit,14.581720999558456
attack,attack,1.0,block,block,25.453385000218987
attack,attack,0.94,block,block,27.968616999714868
attack,attack,1.0,block,block,14.918954000677331
suspicious,suspicious,1.0,rate-limit,redirect,24.23548899969319
suspicious,suspicious,0.99,rate-limit,redirect,14.771783999094623
suspicious,suspicious,1.0,rate-limit,redirect,15.014078999229241
suspicious,suspicious,1.0,rate-limit,redirect,13.77135199982149
benign,benign,0.9785792600927864,allow,allow,14.43491000100039
benign,benign,0.9870482334723897,allow,allow,25.70897599980526
benign,benign,0.987875681968215,allow,allow,24.19198000097822
suspicious,suspicious,0.86,rate-limit,rate-limit,14.689343001009547
suspicious,suspicious,0.821103800340329,rate-limit,rate-limit,25.376405001225066
attack,attack,0.98,block,block,25.10934800011455
attack,attack,1.0,block,block,24.154492999514332
attack,attack,0.92,block,block,23.183627999969758
suspicious,suspicious,1.0,rate-limit,redirect,23.869156000728253
suspicious,suspicious,1.0,rate-limit,redirect,13.380808000874822
suspicious,suspicious,1.0,rate-limit,redirect,24.372156000026735
suspicious,suspicious,1.0,rate-limit,redirect,13.785663999442477
benign,benign,0.8190125196317587,allow,allow,23.871460998634575
benign,benign,0.8677350951371281,allow,allow,23.583448000863427
benign,benign,0.8773100295522014,allow,allow,13.1179849995533
suspicious,suspicious,0.9001127819548873,rate-limit,rate-limit,25.259463998736464
suspicious,suspicious,0.8785714285714286,rate-limit,rate-limit,24.31156800048484
attack,attack,1.0,block,block,13.139198999851942
attack,attack,0.98,block,block,13.320018000740674
attack,attack,1.0,block,block,14.079145999858156
suspicious,suspicious,1.0,rate-limit,redirect,13.852630998371751
suspicious,suspicious,1.0,rate-limit,redirect,24.59291599916469
suspicious,suspicious,1.0,rate-limit,redirect,26.069735000419314
suspicious,suspicious,1.0,rate-limit,redirect,25.88121000007959
benign,benign,0.9630966523534279,allow,allow,14.184043000568636
benign,benign,0.519677238761952,allow,allow,27.48085799976252
benign,benign,0.9881262689679834,allow,allow,24.01205500063952
suspicious,suspicious,0.9391608391608393,rate-limit,rate-limit,27.747376001570956
suspicious,suspicious,0.9791608391608392,rate-limit,rate-limit,37.49758699996164
attack,attack,0.98,block,block,25.148450999040506
attack,attack,1.0,block,block,24.68704500097374
attack,attack,0.98,block,block,23.787973999787937
suspicious,suspicious,1.0,rate-limit,redirect,24.56529499977478
suspicious,suspicious,0.98,rate-limit,redirect,23.909000999992713
suspicious,suspicious,1.0,rate-limit,redirect,24.929790999522083
suspicious,suspicious,1.0,rate-limit,redirect,24.06406199952471
benign,benign,0.7156643192992778,allow,allow,24.38262199939345
benign,suspicious,0.5279838063171397,redirect,allow,14.646322000771761
benign,benign,0.9738794689015959,allow,allow,13.3067229999142
suspicious,benign,0.5279072408118431,allow,rate-limit,36.27249100100016
suspicious,suspicious,0.9626372612629439,rate-limit,rate-limit,24.500403000274673
attack,attack,1.0,block,block,13.441365999824484
attack,attack,1.0,block,block,24.56521500062081
attack,attack,1.0,block,block,24.20383199932985
suspicious,suspicious,0.97,rate-limit,redirect,14.569521001249086
suspicious,suspicious,1.0,rate-limit,redirect,13.473457000145572
suspicious,suspicious,1.0,rate-limit,redirect,13.21807700151112
suspicious,suspicious,1.0,rate-limit,redirect,23.786661000485765
benign,benign,0.9051526959037406,allow,allow,13.27648699952988
benign,benign,0.9663028481688847,allow,allow,13.81119699908595
benign,benign,0.9787897517482054,allow,allow,13.348061000215239
suspicious,suspicious,0.9192857142857143,rate-limit,rate-limit,23.650164999708068
suspicious,benign,0.5706959310513271,allow,rate-limit,24.53811399936967
attack,attack,0.98,block,block,23.760571999446256
attack,attack,1.0,block,block,24.57030500045221
attack,attack,0.99,block,block,13.371775999985402
suspicious,suspicious,0.99,rate-limit,redirect,35.6607610010542
suspicious,suspicious,1.0,rate-limit,redirect,26.001221000115038
suspicious,suspicious,1.0,rate-limit,redirect,25.113248000707245
suspicious,suspicious,0.99,rate-limit,redirect,14.596431999962078
benign,benign,0.9611159912360498,allow,allow,13.717365998672904
benign,benign,0.8699396745131885,allow,allow,24.44574100081809
benign,benign,0.7033048973127604,allow,allow,13.467946999298874
suspicious,suspicious,0.9135741542184374,rate-limit,rate-limit,24.189237999962643
suspicious,benign,0.763184682317935,allow,rate-limit,24.863726999683422
attack,attack,1.0,block,block,26.00447199984046
attack,attack,0.98,block,block,13.604433999717003
attack,attack,1.0,block,block,25.580755000191857
suspicious,suspicious,1.0,rate-limit,redirect,25.149503999273293
suspicious,suspicious,0.99,rate-limit,redirect,24.144023000189918
suspicious,suspicious,1.0,rate-limit,redirect,25.34358899902145
suspicious,suspicious,0.97,rate-limit,redirect,24.61046999997052
benign,benign,0.9853116712789993,allow,allow,24.23036599975603
benign,benign,0.9719844812257056,allow,allow,23.97649399972579
benign,benign,0.9535166057074064,allow,allow,24.136101999829407
suspicious,suspicious,0.96,rate-limit,rate-limit,24.38153000002785
suspicious,suspicious,0.8006426999266324,rate-limit,rate-limit,28.34368000003451
attack,attack,1.0,block,block,24.93265599878214
attack,attack,0.98,block,block,14.630391999162384
attack,attack,1.0,block,block,24.236817998826155
suspicious,suspicious,1.0,rate-limit,redirect,12.822362999941106
suspicious,suspicious,0.99,rate-limit,redirect,23.23021499978495
suspicious,suspicious,1.0,rate-limit,redirect,12.970720999874175
suspicious,suspicious,1.0,rate-limit,redirect,23.974034000275424
benign,benign,0.96489982969573,allow,allow,24.91603400085296
benign,benign,0.8908263690493889,allow,allow,12.68770000024233
benign,benign,0.955094547254052,allow,allow,23.939909000546322
suspicious,benign,0.914711922172221,allow,rate-limit,13.833294000505703
suspicious,suspicious,0.89,rate-limit,rate-limit,13.414736999038723
attack,attack,1.0,block,block,23.80306200029736
attack,attack,0.99,block,block,13.438600999506889
attack,attack,0.99,block,block,12.744966999889584
suspicious,suspicious,1.0,rate-limit,redirect,23.895676000392996
suspicious,suspicious,1.0,rate-limit,redirect,13.263663000543602
suspicious,suspicious,0.99,rate-limit,redirect,29.711878998568864
suspicious,suspicious,1.0,rate-limit,redirect,23.597544999574893
benign,benign,0.6789067739771966,allow,allow,14.003242999024224
benign,benign,0.7371012208336934,allow,allow,24.541691000194987
benign,benign,0.9585264081742525,allow,allow,13.515886001187027
suspicious,suspicious,0.91,rate-limit,rate-limit,13.189453000450158
suspicious,suspicious,0.9497368421052631,rate-limit,rate-limit,24.196602000301937
attack,attack,1.0,block,block,13.586028999270638
attack,attack,0.97,block,block,13.897373999498086
attack,attack,0.99,block,block,13.403715998720145
suspicious,suspicious,1.0,rate-limit,redirect,13.166434999220655
suspicious,suspicious,1.0,rate-limit,redirect,13.675312000486883
suspicious,suspicious,1.0,rate-limit,redirect,13.584957001512521
suspicious,suspicious,1.0,rate-limit,redirect,23.801859000741388
benign,benign,0.8158194943354518,allow,allow,14.073334001295734
benign,benign,0.9959926794459227,allow,allow,13.420076000329573
benign,benign,0.9783601249326382,allow,allow,24.016864999794052
suspicious,suspicious,0.850049751243781,rate-limit,rate-limit,13.11270800033526
suspicious,suspicious,0.9296799929630118,rate-limit,rate-limit,24.363624999750755
attack,attack,1.0,block,block,13.996095000038622
attack,attack,0.99,block,block,14.383243000338553
attack,attack,1.0,block,block,13.479909001034684
suspicious,suspicious,0.99,rate-limit,redirect,13.916449999669567
suspicious,suspicious,0.98,rate-limit,redirect,13.559512999563594
suspicious,suspicious,1.0,rate-limit,redirect,13.98080699982529
suspicious,suspicious,1.0,rate-limit,redirect,24.81383200029086
benign,benign,0.9056757558657682,allow,allow,12.94394199976523
benign,benign,0.872098053388635,allow,allow,13.272399000925361
benign,suspicious,0.9192,rate-limit,allow,24.743635000049835
suspicious,suspicious,0.7838845726970033,rate-limit,rate-limit,24.12867899874982
suspicious,benign,0.6995770000031175,allow,rate-limit,24.555305999456323
attack,attack,1.0,block,block,14.33623000048101
attack,attack,1.0,block,block,13.432430001557805
attack,attack,1.0,block,block,13.758633000179543
suspicious,suspicious,1.0,rate-limit,redirect,13.959339999928488
suspicious,suspicious,1.0,rate-limit,redirect,13.663874999110703
suspicious,suspicious,1.0,rate-limit,redirect,13.02385199960554
suspicious,suspicious,1.0,rate-limit,redirect,13.089744999888353
benign,benign,0.8938307418602026,allow,allow,12.960583000676706
benign,benign,0.9318595745198719,allow,allow,13.790091999908327
benign,suspicious,0.620188679245283,redirect,allow,13.775235000139219
suspicious,suspicious,1.0,rate-limit,rate-limit,25.02092200120387
suspicious,suspicious,0.9445150273224044,rate-limit,rate-limit,24.72497599956114
attack,attack,0.97,block,block,25.449538001339533
attack,attack,1.0,block,block,25.484052999672713
attack,attack,1.0,block,block,24.785169000097085
suspicious,suspicious,1.0,rate-limit,redirect,14.917963000698364
suspicious,suspicious,1.0,rate-limit,redirect,23.6513969994121
suspicious,suspicious,1.0,rate-limit,redirect,25.053387998923426
suspicious,suspicious,1.0,rate-limit,redirect,24.714200000744313
benign,suspicious,0.5242857142857144,redirect,allow,13.419254999462282
benign,benign,0.8944073269297016,allow,allow,24.904122001316864
benign,benign,0.9538720546750244,allow,allow,13.812113998938003
suspicious,suspicious,0.9005882352941177,rate-limit,rate-limit,13.927280000643805
suspicious,suspicious,0.654499784912637,redirect,rate-limit,13.969430001452565
attack,attack,1.0,block,block,14.128398999673664
attack,attack,0.99,block,block,27.964807999524055
attack,attack,1.0,block,block,24.859063001713366
suspicious,suspicious,1.0,rate-limit,redirect,24.065360999884433
suspicious,suspicious,1.0,rate-limit,redirect,14.820108999629156
suspicious,suspicious,1.0,rate-limit,redirect,14.75097000002279
suspicious,suspicious,1.0,rate-limit,redirect,24.66136600014579
benign,benign,0.9255933846299205,allow,allow,23.851103000197327
benign,benign,0.9782457395776909,allow,allow,13.15223300116486
benign,benign,0.9979638621805279,allow,allow,24.28747299927636
suspicious,suspicious,0.946581311769991,rate-limit,rate-limit,12.979929000721313
suspicious,suspicious,0.6602978723404256,redirect,rate-limit,13.909606999732205
attack,attack,1.0,block,block,13.213267999162781
attack,attack,1.0,block,block,12.699351000264869
attack,attack,1.0,block,block,13.90121199983696
suspicious,suspicious,1.0,rate-limit,redirect,13.17732999996224
suspicious,suspicious,1.0,rate-limit,redirect,12.849383001594106
suspicious,suspicious,1.0,rate-limit,redirect,13.916911000706023
suspicious,suspicious,1.0,rate-limit,redirect,14.009124000949669
benign,benign,0.8867249955156609,allow,allow,12.953650000781636
benign,benign,0.9971316359075617,allow,allow,13.585112001237576
benign,benign,0.6769955745218903,allow,allow,13.620949999676668
suspicious,suspicious,0.67,redirect,rate-limit,14.434934999371762
suspicious,suspicious,0.9677777777777777,rate-limit,rate-limit,13.931097999375197
attack,attack,1.0,block,block,13.820148999002413
attack,attack,0.98,block,block,13.461333999657654
attack,attack,1.0,block,block,13.245041998743545
suspicious,suspicious,1.0,rate-limit,redirect,23.86479300002975
suspicious,suspicious,1.0,rate-limit,redirect,14.347020000059274
suspicious,suspicious,1.0,rate-limit,redirect,13.10888600164617
suspicious,suspicious,1.0,rate-limit,redirect,23.83617999839771
benign,benign,0.9693148282975378,allow,allow,14.187860000674846
benign,benign,0.983991501805149,allow,allow,24.204461000408628
benign,benign,0.9636020325925679,allow,allow,24.489077999533038
suspicious,benign,0.5571420129559188,allow,rate-limit,14.484327999525703
suspicious,suspicious,0.8242857142857143,rate-limit,rate-limit,24.09295699908398
attack,attack,1.0,block,block,12.831584999730694
attack,attack,1.0,block,block,13.302280000061728
attack,attack,1.0,block,block,23.75406999999541
suspicious,suspicious,1.0,rate-limit,redirect,12.774803000866086
suspicious,suspicious,1.0,rate-limit,redirect,13.761497999439598
suspicious,suspicious,1.0,rate-limit,redirect,25.36571000018739
suspicious,suspicious,0.99,rate-limit,redirect,23.711280000497936
benign,benign,0.783044447467421,allow,allow,14.709320999827469
benign,benign,0.902548501453597,allow,allow,35.7592950003891
benign,benign,0.8988939567178655,allow,allow,25.503974999082857
suspicious,suspicious,0.6607317073170732,redirect,rate-limit,14.439409000260639
suspicious,suspicious,0.9791608391608392,rate-limit,rate-limit,23.97460399879492
attack,attack,1.0,block,block,14.000408000356401
attack,attack,1.0,block,block,24.29308299906552
attack,attack,0.99,block,block,13.311181999597466
suspicious,suspicious,1.0,rate-limit,redirect,13.395089999903576
suspicious,suspicious,1.0,rate-limit,redirect,24.050792000707588
suspicious,suspicious,0.99,rate-limit,redirect,25.10258099937346
suspicious,suspicious,1.0,rate-limit,redirect,13.561738000134937
benign,benign,0.6877379092218909,allow,allow,13.162227000066196
benign,benign,0.9478546152291887,allow,allow,23.94328599984874
benign,benign,0.9366149482293062,allow,allow,12.900665000415756
suspicious,suspicious,0.97,rate-limit,rate-limit,24.69580600154586
suspicious,suspicious,0.7254734131043381,redirect,rate-limit,23.928516999148997
attack,attack,1.0,block,block,23.54670999920927
attack,attack,0.96,block,block,13.721915000132867
attack,attack,0.99,block,block,24.429184000837267
suspicious,suspicious,1.0,rate-limit,redirect,13.184970001020702
suspicious,suspicious,1.0,rate-limit,redirect,14.000028000737075
suspicious,suspicious,1.0,rate-limit,redirect,13.738595000177156
suspicious,suspicious,1.0,rate-limit,redirect,23.371240000415128
benign,benign,0.9983233319751768,allow,allow,13.990868999826489
benign,benign,0.9746403763786781,allow,allow,13.614542000141228
benign,benign,0.9886890546091766,allow,allow,23.833354000089457
suspicious,suspicious,0.95,rate-limit,rate-limit,23.97708500029694
suspicious,suspicious,0.6325655458418751,redirect,rate-limit,13.20817199848534
attack,attack,0.98,block,block,14.776288000575732
attack,attack,1.0,block,block,13.026956999965478
attack,attack,1.0,block,block,24.272380000184057
suspicious,suspicious,1.0,rate-limit,redirect,13.89942800051358
suspicious,suspicious,1.0,rate-limit,redirect,13.70799799951783
suspicious,suspicious,1.0,rate-limit,redirect,14.285123001172906
suspicious,suspicious,1.0,rate-limit,redirect,13.562313999500475
benign,benign,0.9851123700588696,allow,allow,24.07719700022426
benign,benign,0.996978909352062,allow,allow,12.878868999905535
benign,benign,0.9377854029395809,allow,allow,13.43671699942206
suspicious,suspicious,0.6491485880868468,redirect,rate-limit,26.611713001329917
suspicious,benign,0.8338360884383895,allow,rate-limit,13.522449000447523
attack,attack,0.99,block,block,24.65715800099133
attack,attack,0.98,block,block,12.925622000693693
attack,attack,0.82,block,block,23.692719998507528
suspicious,suspicious,1.0,rate-limit,redirect,23.962511999343405
suspicious,suspicious,1.0,rate-limit,redirect,13.827167000272311
suspicious,suspicious,1.0,rate-limit,redirect,13.341754998691613
suspicious,suspicious,1.0,rate-limit,redirect,13.18336100121087
benign,benign,0.9779229953233504,allow,allow,14.012461000675103
benign,benign,0.8852083527353685,allow,allow,13.367917999858037
benign,benign,0.6379887142527303,allow,allow,13.358641999730025
suspicious,benign,0.6402171565713456,allow,rate-limit,13.955935000922182
suspicious,suspicious,0.91,rate-limit,rate-limit,13.065229999483563
attack,attack,1.0,block,block,13.416499999948428
attack,attack,0.99,block,block,13.29058700139285
attack,attack,1.0,block,block,23.901171000034083
suspicious,suspicious,1.0,rate-limit,redirect,26.42672599904472
suspicious,suspicious,1.0,rate-limit,redirect,12.899171999379178
suspicious,suspicious,1.0,rate-limit,redirect,13.500888000635314
suspicious,suspicious,1.0,rate-limit,redirect,14.278526999987662
benign,benign,0.8219785352994335,allow,allow,26.346404998548678
benign,benign,0.9546091000209428,allow,allow,14.001069001096766
benign,benign,0.9089192435304493,allow,allow,24.5156559994939
suspicious,suspicious,0.9414285714285714,rate-limit,rate-limit,24.26689899948542
suspicious,suspicious,0.9514941724941725,rate-limit,rate-limit,23.605985999893164
attack,attack,1.0,block,block,24.574787999881664
attack,attack,0.99,block,block,14.649418999397312
attack,attack,0.97,block,block,13.184733999878517
suspicious,suspicious,1.0,rate-limit,redirect,23.913089999041404
suspicious,suspicious,1.0,rate-limit,redirect,24.254220001239446
suspicious,suspicious,1.0,rate-limit,redirect,14.128097998764133
suspicious,suspicious,1.0,rate-limit,redirect,13.145670000085374
benign,benign,0.9874163700247581,allow,allow,24.226196999734384
benign,suspicious,0.5098467112597548,redirect,allow,23.137290998420212
benign,benign,0.624098291212291,allow,allow,13.582802999735577
suspicious,suspicious,0.6614665711675,redirect,rate-limit,13.403535000179545
suspicious,suspicious,0.9311608391608392,rate-limit,rate-limit,13.634741000714712
attack,attack,1.0,block,block,13.756849999481346
attack,attack,1.0,block,block,13.44372099993052
attack,attack,0.99,block,block,13.341152998691541
suspicious,suspicious,1.0,rate-limit,redirect,12.903474998893216
suspicious,suspicious,0.99,rate-limit,redirect,13.506794999557314
suspicious,suspicious,1.0,rate-limit,redirect,13.768090999292326
suspicious,suspicious,1.0,rate-limit,redirect,24.715092000406003
benign,benign,0.904670933441966,allow,allow,24.556618998758495
benign,benign,0.9773073474012678,allow,allow,24.353767999855336
benign,benign,0.7300790203704741,allow,allow,13.573550999353756
suspicious,suspicious,0.9769386169386169,rate-limit,rate-limit,23.82927600046969
suspicious,suspicious,0.9997368421052631,rate-limit,rate-limit,23.663485000724904
attack,attack,0.99,block,block,23.490936000598595
attack,attack,0.97,block,block,14.701866999530466
attack,attack,1.0,block,block,24.233942000137176
suspicious,suspicious,1.0,rate-limit,redirect,13.355905999560491
suspicious,suspicious,1.0,rate-limit,redirect,23.103527000785107
suspicious,suspicious,1.0,rate-limit,redirect,24.521568000636762
suspicious,suspicious,0.99,rate-limit,redirect,23.97842699974717
benign,benign,0.9423571328418686,allow,allow,14.110574998994707
benign,benign,0.8771949475850807,allow,allow,13.54228599848284
benign,benign,0.9379947529568041,allow,allow,23.693015000390005
suspicious,suspicious,0.9197368421052632,rate-limit,rate-limit,14.838102999419789
suspicious,suspicious,0.8601820791149148,rate-limit,rate-limit,13.083552999887615
attack,attack,1.0,block,block,14.439507998758927
attack,attack,1.0,block,block,23.502322001149878
attack,attack,0.99,block,block,13.973647999591776
suspicious,suspicious,1.0,rate-limit,redirect,14.122978000159492
suspicious,suspicious,1.0,rate-limit,redirect,13.320408999788924
suspicious,suspicious,1.0,rate-limit,redirect,24.58149999984016
suspicious,suspicious,1.0,rate-limit,redirect,24.816809000185458
benign,benign,0.9197235156649683,allow,allow,12.868629999502446
benign,benign,0.9439479368357944,allow,allow,14.16391499878955
benign,benign,0.99629706075226,allow,allow,13.118941000357154
suspicious,suspicious,0.87,rate-limit,rate-limit,12.948870000400348
suspicious,suspicious,0.8877246110842673,rate-limit,rate-limit,24.206981999668642
attack,attack,1.0,block,block,23.703785000179778
attack,attack,0.98,block,block,13.280892000693711
attack,attack,0.89,block,block,14.245663000110653
suspicious,suspicious,1.0,rate-limit,redirect,13.251930000478751
suspicious,suspicious,1.0,rate-limit,redirect,24.26910800022597
suspicious,suspicious,0.99,rate-limit,redirect,13.503383999704965
suspicious,suspicious,1.0,rate-limit,redirect,26.76576399971964
benign,benign,0.8899153293132267,allow,allow,36.747785001352895
benign,benign,0.9962335332070852,allow,allow,23.356563000561437
benign,benign,0.9200230714654591,allow,allow,13.297926998347975
suspicious,suspicious,0.95,rate-limit,rate-limit,13.44211799914774
suspicious,suspicious,0.6617751754509914,redirect,rate-limit,13.541564998376998
attack,attack,1.0,block,block,23.895976000858354
attack,attack,1.0,block,block,23.47695900061808
attack,attack,0.96,block,block,13.169646001188084
suspicious,suspicious,1.0,rate-limit,redirect,13.196645999414613
suspicious,suspicious,1.0,rate-limit,redirect,13.283313999636448
suspicious,suspicious,1.0,rate-limit,redirect,13.655038999786484
suspicious,suspicious,0.99,rate-limit,redirect,13.047616001131246
benign,benign,0.9788213147802888,allow,allow,13.257691000035265
benign,benign,0.7312650082819655,allow,allow,23.982349999641883
benign,benign,0.9670446561721109,allow,allow,12.940464999701362
suspicious,suspicious,0.7349602122015915,redirect,rate-limit,13.682400000107009
suspicious,suspicious,0.749113698039514,redirect,rate-limit,23.809133001122973
attack,attack,0.98,block,block,13.973566999993636
attack,attack,0.93,block,block,13.849874998413725
attack,attack,1.0,block,block,13.54510199962533
suspicious,suspicious,1.0,rate-limit,redirect,23.863370000981377
suspicious,suspicious,1.0,rate-limit,redirect,13.152698998965207
suspicious,suspicious,1.0,rate-limit,redirect,13.881193999623065
suspicious,suspicious,1.0,rate-limit,redirect,23.819473000912694
benign,benign,0.9806798819614175,allow,allow,13.837918999342946
benign,benign,0.5762477164377213,allow,allow,13.63786499859998
benign,benign,0.6451703983088689,allow,allow,13.788520000161952
suspicious,suspicious,0.86,rate-limit,rate-limit,13.68261999959941
suspicious,suspicious,0.9478275058275059,rate-limit,rate-limit,13.68040099987411
attack,attack,1.0,block,block,13.981378000607947
attack,attack,0.99,block,block,13.778351001747069
attack,attack,1.0,block,block,14.109543000813574
suspicious,suspicious,0.99,rate-limit,redirect,24.850535999576095
suspicious,suspicious,1.0,rate-limit,redirect,23.715882998658344
suspicious,suspicious,1.0,rate-limit,redirect,14.011519000632688
suspicious,suspicious,1.0,rate-limit,redirect,24.38744600112841
benign,benign,0.9863272447290499,allow,allow,13.549048999266233
benign,benign,0.905163072046033,allow,allow,24.08600899980229
benign,benign,0.8856252439796302,allow,allow,24.052551998465788
suspicious,suspicious,0.7600551179722403,rate-limit,rate-limit,24.18189399941184
suspicious,suspicious,0.9691608391608392,rate-limit,rate-limit,14.04777700008708
attack,attack,1.0,block,block,14.166850998662994
attack,attack,0.99,block,block,13.970140998935676
attack,attack,0.99,block,block,23.837266000555246
suspicious,suspicious,1.0,rate-limit,redirect,24.231388000771403
suspicious,suspicious,1.0,rate-limit,redirect,13.449612000840716
suspicious,suspicious,1.0,rate-limit,redirect,24.918750001234002
suspicious,suspicious,0.99,rate-limit,redirect,23.773986999003682
benign,suspicious,0.5708548723149807,redirect,allow,13.259384999400936
benign,benign,0.9688458365540639,allow,allow,24.304264999955194
benign,benign,0.9150800122546695,allow,allow,24.453524998534704
suspicious,suspicious,0.7411187027156019,redirect,rate-limit,23.503759999584872
suspicious,suspicious,0.8907317073170732,rate-limit,rate-limit,23.934619999636197
attack,attack,0.95,block,block,13.612293001642684
attack,attack,1.0,block,block,24.54293800110463
attack,attack,1.0,block,block,14.180576999933692
suspicious,suspicious,1.0,rate-limit,redirect,13.056171999778599
suspicious,suspicious,1.0,rate-limit,redirect,12.703238999165478
suspicious,suspicious,1.0,rate-limit,redirect,13.277939000545302
suspicious,suspicious,1.0,rate-limit,redirect,13.79484099925321
benign,benign,0.9077457504186941,allow,allow,12.796644001355162
benign,benign,0.9784768307228123,allow,allow,14.20094499917468
benign,benign,0.9306023617757329,allow,allow,13.418604001344647
suspicious,suspicious,0.5609377988185577,redirect,rate-limit,12.914675999127212
suspicious,suspicious,0.98,rate-limit,rate-limit,13.07683199956955
attack,attack,0.99,block,block,12.97536099991703
attack,attack,0.99,block,block,24.087977000817773
attack,attack,1.0,block,block,13.507305999155506
suspicious,suspicious,1.0,rate-limit,redirect,23.73571600037394
suspicious,suspicious,1.0,rate-limit,redirect,24.499491999449674
suspicious,suspicious,1.0,rate-limit,redirect,13.759053999820026
suspicious,suspicious,1.0,rate-limit,redirect,13.432179999654181
benign,benign,0.9889412792587902,allow,allow,23.33430100043188
benign,benign,0.9789263689492488,allow,allow,24.066326999673038
benign,benign,0.9872815745027138,allow,allow,13.226934001068003
suspicious,suspicious,0.667686323366556,redirect,rate-limit,13.975652000226546
suspicious,suspicious,0.8670554279882638,rate-limit,rate-limit,13.806032000502455
attack,attack,1.0,block,block,13.789892000204418
attack,attack,1.0,block,block,13.485790999766323
attack,attack,1.0,block,block,23.669239999435376
suspicious,suspicious,1.0,rate-limit,redirect,23.898141998870415
suspicious,suspicious,1.0,rate-limit,redirect,13.576851999459905
suspicious,suspicious,1.0,rate-limit,redirect,23.55623299990839
suspicious,suspicious,1.0,rate-limit,redirect,13.944061998699908
benign,benign,0.8668287981320556,allow,allow,14.58294399890292
benign,benign,0.9282627084731324,allow,allow,14.255211999625317
benign,benign,0.825821404146235,allow,allow,23.825053998734802
suspicious,suspicious,0.5620317942683797,redirect,rate-limit,13.070720000541769
suspicious,benign,0.8989315213800037,allow,rate-limit,24.212753000028897
attack,attack,0.89,block,block,14.002801999595249
attack,attack,0.99,block,block,13.96490899969649
attack,attack,1.0,block,block,13.665116000993294
suspicious,suspicious,1.0,rate-limit,redirect,13.341443000172148
suspicious,suspicious,1.0,rate-limit,redirect,13.192840000556316
suspicious,suspicious,1.0,rate-limit,redirect,23.781672000041
suspicious,suspicious,0.98,rate-limit,redirect,24.445981000098982
benign,benign,0.7416006371791442,allow,allow,24.547772000005352
benign,benign,0.8282372512183832,allow,allow,12.81847599966568
benign,benign,0.9533220342509122,allow,allow,13.74995699916326
suspicious,suspicious,0.94,rate-limit,rate-limit,13.522368999474565
suspicious,suspicious,0.9233333333333335,rate-limit,rate-limit,13.21647399890935
attack,attack,0.98,block,block,13.232293000328355
attack,attack,0.92,block,block,25.531471999784117
attack,attack,1.0,block,block,14.63184500062198
suspicious,suspicious,1.0,rate-limit,redirect,14.453559999310528
suspicious,suspicious,1.0,rate-limit,redirect,13.999125998452655
suspicious,suspicious,1.0,rate-limit,redirect,23.505131999627338
suspicious,suspicious,1.0,rate-limit,redirect,24.05150899903674
benign,suspicious,0.6168597450742866,redirect,allow,25.126416001512553
benign,benign,0.8720946157416398,allow,allow,13.806683999064262
benign,benign,0.9455806054749532,allow,allow,14.079546999710146
suspicious,suspicious,0.6560305075582876,redirect,rate-limit,13.811142000122345
suspicious,benign,0.6811184654523837,allow,rate-limit,23.426032999850577
attack,attack,1.0,block,block,15.676471000915626
attack,attack,0.99,block,block,26.349510999352788
